episodes,mean timesteps,mean reward,median reward,min reward,max reward,mc action
51500,131.52,-1.0,-1.0,-1,-1,5
51600,131.3,-0.98,-1.0,-1,1,5
51700,131.08,-1.0,-1.0,-1,-1,5
51800,130.87,-0.98,-1.0,-1,1,5
51900,130.65,-1.0,-1.0,-1,-1,5
52000,130.44,-1.0,-1.0,-1,-1,5
52100,130.22,-0.98,-1.0,-1,1,5
52200,130.01,-1.0,-1.0,-1,-1,1
52300,129.8,-1.0,-1.0,-1,-1,4
52400,129.6,-0.96,-1.0,-1,1,0
52500,129.41,-1.0,-1.0,-1,-1,0
52600,129.2,-0.98,-1.0,-1,1,5
52700,129.0,-0.98,-1.0,-1,1,0
52800,128.79,-1.0,-1.0,-1,-1,5
52900,128.58,-1.0,-1.0,-1,-1,5
53000,128.37,-1.0,-1.0,-1,-1,5
53100,128.17,-1.0,-1.0,-1,-1,5
53200,127.96,-1.0,-1.0,-1,-1,5
53300,127.76,-0.98,-1.0,-1,1,5
53400,127.56,-1.0,-1.0,-1,-1,1
53500,127.36,-1.0,-1.0,-1,-1,1
53600,127.16,-1.0,-1.0,-1,-1,5
53700,126.96,-0.98,-1.0,-1,1,5
53800,126.76,-0.96,-1.0,-1,1,5
53900,126.56,-1.0,-1.0,-1,-1,5
54000,126.37,-1.0,-1.0,-1,-1,5
54100,126.17,-1.0,-1.0,-1,-1,5
54200,125.97,-1.0,-1.0,-1,-1,5
54300,125.78,-0.96,-1.0,-1,1,5
54400,125.58,-1.0,-1.0,-1,-1,5
54500,125.39,-0.98,-1.0,-1,1,5
54600,125.19,-1.0,-1.0,-1,-1,5
54700,125.0,-1.0,-1.0,-1,-1,5
54800,124.8,-0.98,-1.0,-1,1,5
54900,124.62,-1.0,-1.0,-1,-1,4
55000,124.44,-0.98,-1.0,-1,1,5
55100,124.25,-1.0,-1.0,-1,-1,5
55200,124.05,-1.0,-1.0,-1,-1,5
55300,123.86,-1.0,-1.0,-1,-1,5
55400,123.67,-1.0,-1.0,-1,-1,5
55500,123.48,-1.0,-1.0,-1,-1,0
55600,123.29,-1.0,-1.0,-1,-1,5
55700,123.1,-1.0,-1.0,-1,-1,5
55800,122.91,-1.0,-1.0,-1,-1,5
55900,122.73,-0.98,-1.0,-1,1,5
56000,122.54,-1.0,-1.0,-1,-1,5
56100,122.35,-1.0,-1.0,-1,-1,5
56200,122.16,-1.0,-1.0,-1,-1,5
56300,121.97,-1.0,-1.0,-1,-1,5
56400,121.79,-1.0,-1.0,-1,-1,5
56500,121.61,-1.0,-1.0,-1,-1,5
56600,121.43,-1.0,-1.0,-1,-1,5
56700,121.25,-0.98,-1.0,-1,1,5
56800,121.08,-1.0,-1.0,-1,-1,5
